id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,defect_type
7545,41,211,1700480,1700639,6476,296,136,675748,43,124,1356,0,1,40,0.0605,0.4709,0.4173,0.1254,0.5743,0.4853,0.0,3.8113,2.2304,1.8195,-0.5827,-0.1891,1.0,0,0,1,0,0,0,0,K_Scatch
14762,810,822,1536631,1536604,63,6,14,4834,112,126,1356,0,1,40,0.8194,0.2143,0.4286,0.0044,0.8333,1.0,1.0,1.7993,0.7782,1.1461,0.5714,-0.058,0.2083,0,0,0,0,0,1,0,Bumps
9190,1398,1445,401768,401951,347,49,49,37200,68,118,1380,0,1,40,0.3186,0.5861,0.3284,0.0243,0.5156,0.8696,1.0,2.5276,1.5185,1.6721,0.6716,-0.2424,0.9806,0,0,0,0,0,1,0,Bumps
12022,41,60,513812,514011,442,20,39,50393,77,125,1360,0,1,40,0.0547,0.2392,0.3542,0.0125,0.8,1.0,1.0,2.6405,1.2305,1.5911,0.6458,-0.1929,0.9254,0,0,0,0,0,0,1,Other_Faults
16643,642,656,96615,96606,597,109,106,588321,90,119,1394,1,0,220,0.7482,0.4627,0.2391,0.0258,0.2941,0.9604,1.0,2.7411,1.5441,1.9685,0.7609,-0.2073,0.9996,0,0,0,0,0,0,1,Other_Faults
7070,1331,1336,1695433,1695447,175,13,28,20557,120,141,1362,0,1,100,0.0768,0.5,0.3571,0.0059,0.6154,1.0,1.0,2.243,0.9031,1.4472,0.6429,0.0014,0.463,0,0,0,0,0,0,1,Other_Faults
13699,39,222,1421726,1422791,13601,611,387,1529932,27,141,1400,0,1,40,0.0557,0.5822,0.6667,0.1307,0.237,0.3844,1.0,4.1339,2.2695,2.233,0.3333,-0.0943,1.0,0,0,1,0,0,0,0,K_Scatch
16742,478,486,828256,828264,59,14,10,7164,114,143,1362,0,1,40,0.7456,0.3929,0.7692,0.0074,0.8571,0.9,0.0,1.7708,1.0792,0.9542,-0.2308,-0.0263,0.2408,0,0,0,0,0,0,1,Other_Faults
1457,612,622,2206544,2206572,252,18,43,27364,109,127,1373,0,1,100,0.9203,0.2273,0.1667,0.0087,0.6667,1.0,1.0,2.4014,1.0792,1.6233,0.8333,-0.0894,0.7161,0,0,0,0,1,0,0,Dirtiness
16352,617,627,5303273,5303295,60,23,11,5907,109,125,1373,0,1,40,0.7101,0.3333,1.0,0.0087,0.3842,1.0,0.5,1.7781,1.0792,1.0414,0.0,-0.0702,0.1822,0,0,0,0,0,0,1,Other_Faults
19041,832,856,61614,61648,505,38,32,67597,112,135,1362,0,1,40,0.7709,0.5022,0.4516,0.011,0.4167,0.9688,1.0,2.7033,1.1761,1.4914,0.5484,-0.0298,0.9755,0,0,0,0,0,1,0,Bumps
623,1601,1613,7430,7458,170,42,18,9016,77,101,1692,1,0,70,0.0532,0.4167,0.5454,0.0065,0.3636,1.0,1.0,2.2304,1.0414,1.2553,0.4545,-0.4207,0.4366,0,0,0,0,0,0,1,Other_Faults
16521,484,513,521912,521925,100,25,20,12919,190,207,1353,0,1,200,0.7123,0.5556,0.7143,0.0154,0.92,0.8,0.0,2.0,1.3222,1.1761,-0.2857,0.5518,0.5212,0,0,0,0,0,0,1,Other_Faults
3922,1275,1302,311416,311420,208,29,29,24034,89,126,1360,0,1,40,0.1445,0.3333,0.5,0.0237,0.7407,0.8095,0.0,2.3181,1.5051,1.3802,-0.5,-0.19,0.6693,0,0,0,0,0,1,0,Bumps
16022,1307,1320,587412,58747,788,109,103,86424,99,133,1353,0,1,175,0.0,0.5591,0.0992,0.0081,0.1143,0.9901,1.0,2.8976,1.0414,2.0128,0.9008,-0.1181,0.9999,0,0,0,0,0,0,1,Other_Faults
14356,143,150,949856,949874,63,22,14,7484,120,135,1650,1,0,69,0.2143,0.5392,0.3571,0.0041,0.3636,0.9286,1.0,1.7993,0.8451,0.9542,0.6429,-0.0402,0.1421,0,0,0,0,0,1,0,Bumps
18131,0,9,161008,161069,265,15,38,32705,99,143,1687,0,1,200,0.0,0.2415,0.1842,0.0047,0.5333,1.0,1.0,2.4232,0.9031,1.5798,0.8158,-0.0593,0.5822,0,0,0,0,0,0,1,Other_Faults
12959,39,212,2315017,2315086,6239,273,132,647965,39,126,1356,0,1,40,0.0605,0.4707,0.3743,0.1274,0.6387,0.5,0.0,3.7977,2.238,1.8129,-0.6257,-0.1853,1.0,0,0,1,0,0,0,0,K_Scatch
4903,48,174,743010,743076,4071,177,99,417578,45,126,1360,0,1,40,0.0704,0.3849,0.3943,0.0957,0.7314,0.5104,0.0,3.6097,2.1139,1.716,-0.6057,-0.1865,1.0,0,0,1,0,0,0,0,K_Scatch
17213,1073,1084,5076248,5076269,56,10,10,5957,95,127,1688,0,1,60,0.6311,0.2,0.9,0.0041,0.7,1.0,1.0,1.7482,0.8451,1.0,0.1,-0.1394,0.1954,0,0,0,0,0,1,0,Bumps
9113,1673,1689,4387848,4387862,137,33,22,15000,104,127,1687,1,0,200,0.0047,0.5129,0.8095,0.0124,0.5641,0.7083,0.0,2.1367,1.3222,1.2305,-0.1905,-0.0965,0.5903,0,0,0,0,0,0,1,Other_Faults
8283,669,682,6791894,6791907,114,24,11,12773,92,127,1364,1,0,80,0.9808,0.3939,0.8182,0.0126,0.7727,1.0,1.0,2.0569,1.2305,1.0414,0.1818,-0.1139,0.3419,0,0,0,0,0,1,0,Bumps
5928,39,192,1530040,1530225,11089,639,387,1245114,38,141,1402,0,1,40,0.0556,0.5391,0.9744,0.1091,0.2394,0.4236,1.0,4.0379,2.1847,2.2355,0.0256,-0.0956,1.0,0,0,1,0,0,0,0,K_Scatch
16535,39,192,1821207,1821379,12489,639,469,1431766,28,142,1402,0,1,40,0.0556,0.5048,0.9412,0.1091,0.2394,0.3896,0.0,4.0965,2.1847,2.1553,-0.0588,-0.0893,1.0,0,0,1,0,0,0,0,K_Scatch
12711,1152,1167,663138,663171,240,37,24,30130,88,127,1353,0,1,40,0.2967,0.4177,0.7083,0.0104,0.3784,1.0,1.0,2.3802,1.1461,1.3802,0.2917,-0.1602,0.6221,0,0,0,0,0,0,1,Other_Faults
14733,533,588,618174,618248,314,68,125,30451,111,135,1364,1,0,100,0.7551,0.6804,0.1972,0.0155,0.3889,0.9905,1.0,2.4955,1.3222,2.0934,0.8035,-0.0666,0.9994,0,0,0,0,0,0,1,Other_Faults
18104,1551,1576,173199,173219,154,21,16,14808,82,111,1648,1,0,80,0.1035,0.2778,0.375,0.0095,0.3571,1.0,1.0,2.1875,1.2041,1.2041,0.625,-0.2423,0.3601,0,0,0,0,0,0,1,Other_Faults
15973,1192,1207,458923,458941,67,32,10,8485,110,127,1372,0,1,40,0.4397,0.4545,0.9091,0.0148,0.5714,0.7143,0.0,1.8261,1.301,1.0,-0.0909,-0.0684,0.2583,0,0,0,0,0,0,1,Other_Faults
5574,41,190,1636571,1636729,11355,653,415,1308444,32,140,1362,0,1,40,0.0586,0.5822,0.7822,0.1077,0.238,0.3914,0.0,4.0552,2.179,2.1703,-0.2178,-0.0973,1.0,0,0,1,0,0,0,0,K_Scatch
9522,41,214,2127441,2127441,6293,277,160,688430,38,126,1358,0,1,40,0.0604,0.4121,0.3988,0.1289,0.6809,0.536,0.0,3.8649,2.243,1.8261,-0.6012,-0.1837,1.0,0,0,1,0,0,0,0,K_Scatch
15173,900,914,784148,784164,12,18,3,1543,111,141,1690,1,0,70,0.5719,0.5441,0.4706,0.0103,0.9444,0.8,0.0,1.0792,1.2305,0.6021,-0.5294,-0.0577,0.2482,0,0,0,0,0,0,1,Other_Faults
972,871,883,1198171,1198188,59,10,10,9329,139,181,1387,0,1,40,0.7694,0.1169,0.9091,0.0072,1.0,1.0,0.0,1.7708,1.0,1.0,-0.0909,0.2839,0.2173,0,0,0,0,0,0,1,Other_Faults
2866,1540,1558,1127580,1127599,144,25,20,15513,95,127,1692,1,0,70,0.0486,0.4931,0.8,0.0132,0.72,0.8,1.0,2.1584,1.2553,1.301,0.2,-0.1426,0.43,0,0,0,0,0,1,0,Bumps
9422,39,191,2311225,2311296,9518,694,382,1083941,41,141,1400,0,1,40,0.0557,0.4898,0.9688,0.1086,0.2274,0.4276,0.0,3.9785,2.1818,2.1703,-0.0313,-0.1071,1.0,0,0,1,0,0,0,0,K_Scatch
2152,797,804,1048818,1048832,32,11,7,4585,106,132,1356,1,0,70,0.4126,0.4938,0.7,0.0059,1.0,0.4286,0.0,1.5051,0.9031,0.4771,-0.3,-0.0957,0.1551,0,0,0,0,0,0,1,Other_Faults
11334,1067,1077,1589161,1589168,71,13,13,7015,78,111,1362,0,1,40,0.4182,0.2727,0.8461,0.0059,0.7692,1.0,1.0,1.8513,1.0,1.1139,0.1539,-0.2288,0.257,0,0,0,0,0,1,0,Bumps
13752,23,44,103892,103916,186,28,21,16601,65,109,1692,0,1,70,0.0251,0.4457,0.4444,0.0106,0.6786,1.0,1.0,2.2648,1.2553,1.2553,0.5556,-0.3729,0.6648,0,0,0,0,0,0,1,Other_Faults
11046,723,734,1679793,1679864,85,15,12,8127,75,111,1690,1,0,70,0.7331,0.3636,0.9167,0.0079,0.7333,1.0,0.0,1.9294,1.0414,1.0792,-0.0833,-0.2536,0.2432,0,0,0,0,0,0,1,Other_Faults
1270,39,193,868156,868556,18896,795,441,2156667,42,143,1400,0,1,40,0.0557,0.4294,0.3853,0.1525,0.6364,0.4961,1.0,4.2971,2.281,2.2765,0.6148,-0.2248,1.0,0,0,1,0,0,0,0,K_Scatch
2850,1281,1295,735568,735496,170,23,36,21300,110,127,1353,0,1,70,0.1418,0.5731,0.6842,0.0096,0.5652,0.9444,1.0,2.2304,1.1139,1.4314,0.3158,-0.0852,0.4089,0,0,0,0,0,0,1,Other_Faults
10706,41,212,2300789,2300856,6503,276,134,677554,40,127,1358,0,1,40,0.0633,0.4285,0.3785,0.1259,0.6413,0.4621,0.0,3.8131,2.233,1.8261,-0.6215,-0.1818,1.0,0,0,1,0,0,0,0,K_Scatch
18026,39,191,1863816,1864008,6494,276,134,670952,38,124,1358,0,1,40,0.0575,0.4339,0.3771,0.1327,0.6389,0.4114,0.0,3.813,2.2553,1.8325,-0.6229,-0.1855,1.0,0,0,1,0,0,0,0,K_Scatch
19034,1122,1134,1779008,1779024,110,15,16,12782,110,135,1360,0,1,40,0.3115,0.4111,0.5625,0.0074,0.6667,1.0,1.0,2.0414,1.0792,1.2041,0.4375,-0.0652,0.2583,0,0,0,0,1,0,0,Dirtiness
4792,41,218,1786253,1786320,6519,328,172,660758,36,124,1358,0,1,40,0.0604,0.4707,0.3785,0.1303,0.5676,0.4186,0.0,3.8131,2.248,1.8261,-0.6215,-0.1956,1.0,0,0,1,0,0,0,0,K_Scatch
16529,39,216,2265307,2265372,6776,269,140,677593,42,124,1358,0,1,40,0.0574,0.4486,0.3729,0.1303,0.6757,0.5113,0.0,3.831,2.248,1.8261,-0.6271,-0.1837,1.0,0,0,1,0,0,0,0,K_Scatch
10736,1123,1137,2887095,2887114,382,49,45,38401,101,127,1356,1,0,70,0.2024,0.5667,0.2667,0.0103,0.2941,0.9667,1.0,2.5809,1.1461,1.5563,0.7333,-0.1158,0.9373,0,1,0,0,0,0,0,Z_Scratch
1659,22,31,3579130,3579140,68,12,10,7579,101,132,1688,1,0,70,0.0291,0.3333,0.9,0.0055,0.75,1.0,1.0,1.8325,0.9542,1.0,0.1,-0.0889,0.1954,0,0,0,0,0,1,0,Bumps
7872,56,91,374730,374925,519,39,36,57020,68,141,1688,1,0,70,0.0743,0.3685,0.8478,0.02,0.7179,0.5718,1.0,2.749,1.4914,1.6233,0.1522,-0.2415,0.9963,0,0,0,0,0,1,0,Bumps
13136,41,216,1878514,1878584,6432,274,139,677554,39,126,1358,0,1,40,0.0604,0.4237,0.3829,0.1289,0.5786,0.4621,0.0,3.8079,2.243,1.8389,-0.6171,-0.1902,1.0,0,0,1,0,0,0,0,K_Scatch
4523,145,177,1444004,1444004,168,59,35,20199,61,125,1358,0,1,40,0.2168,0.6542,0.5,0.0303,0.6296,0.5454,0.0,2.2253,1.5441,1.3617,-0.5,-0.2071,0.8563,0,0,1,0,0,0,0,K_Scatch
1981,699,740,968156,968164,938,90,75,78470,89,124,1362,0,1,175,0.9106,0.5792,0.1471,0.0072,0.2381,0.6667,1.0,2.98,1.0,1.8451,0.8529,-0.2,0.9999,0,0,0,0,1,0,0,Dirtiness
11577,1220,1234,5798193,5798213,142,21,19,15121,79,118,1362,1,0,40,0.1936,0.3534,0.6316,0.0088,0.5714,1.0,1.0,2.1523,1.0792,1.2787,0.3684,-0.2601,0.3787,0,0,0,0,0,1,0,Bumps
4347,686,692,3353146,3353173,74,9,10,8166,111,134,1650,1,0,100,0.9835,0.2444,0.9,0.0053,1.0,1.0,1.0,1.8692,0.9542,1.0,0.1,-0.0418,0.1852,0,0,0,0,0,0,1,Other_Faults
7274,1612,1622,1601728,1601796,155,12,11,23881,88,109,1692,1,0,70,0.0793,0.2308,0.9091,0.0103,0.9167,1.0,0.0,2.1903,1.1461,1.0414,-0.0909,-0.2836,0.2173,0,0,0,0,0,1,0,Bumps
16066,1587,1602,1725137,1725163,106,14,12,12304,27,86,1688,0,1,70,0.0782,0.4259,0.8571,0.0081,0.7857,1.0,0.0,2.0253,1.0414,1.0792,-0.1429,-0.5185,0.2901,0,0,0,0,0,1,0,Bumps
4682,1066,1077,2086004,2086116,84,11,11,7457,77,103,1688,1,0,70,0.0,0.2727,0.9091,0.0068,0.9091,1.0,0.0,1.9243,1.0414,1.0414,-0.0909,-0.3158,0.2173,0,0,0,0,0,0,1,Other_Faults
318,6,15,2613103,2613123,108,13,16,11369,92,124,1687,1,0,80,0.0369,0.4167,0.5625,0.0053,0.6923,1.0,1.0,2.0334,0.9542,1.2041,0.4375,-0.1745,0.2583,0,0,0,0,0,1,0,Bumps
6313,1247,1267,127794,1289039,143,33,26,26197,121,175,1360,0,1,200,0.1496,0.7209,0.6956,0.0169,0.7036,0.65,0.0,2.1553,1.3617,1.0792,-0.3043,0.0161,0.5063,0,0,0,0,0,0,1,Other_Faults
18190,1038,1047,779144,779308,108,13,20,13334,109,127,1387,0,1,40,0.2518,0.3278,0.35,0.0066,0.6923,1.0,1.0,2.0334,0.9542,1.301,0.65,-0.0881,0.3068,0,0,0,0,0,0,1,Other_Faults
13563,299,309,1519112,1519120,204,20,21,18654,97,126,1356,1,0,70,0.3965,0.3333,0.8824,0.0125,0.8,1.0,1.0,2.3096,1.2305,1.3222,0.1177,-0.1312,0.4498,0,1,0,0,0,0,0,Z_Scratch
9907,579,580,2794140,2794143,83,11,10,9441,95,135,1364,0,1,100,0.7385,0.24,1.0,0.0059,0.9091,1.0,0.5,1.9191,1.0,1.0,0.0,-0.122,0.2061,0,0,0,0,0,1,0,Bumps
11492,39,214,4348250,4348321,6293,252,128,602131,42,124,1356,0,1,40,0.0575,0.3849,0.3886,0.1291,0.6757,0.544,0.0,3.7911,2.243,1.8261,-0.6114,-0.1851,1.0,0,0,1,0,0,0,0,K_Scatch
16479,1233,1245,639848,639857,70,18,8,7842,81,133,1690,1,0,143,0.6699,0.4722,0.9444,0.01,0.9444,0.6667,0.0,1.8451,1.2305,0.9031,-0.0556,-0.1457,0.1934,0,0,0,0,0,0,1,Other_Faults
7653,39,75,23288,23316,5695,157,85,626586,43,124,1402,0,1,40,0.0721,0.4772,0.0946,0.0526,0.5362,0.5294,0.0,3.7555,1.8633,1.8129,-0.9054,-0.2248,1.0,0,0,1,0,0,0,0,K_Scatch
15765,1125,1142,1436808,1436820,949,67,43,86830,107,134,1362,0,1,40,0.6524,0.4495,0.4136,0.0213,0.3182,0.8261,1.0,2.9405,1.4624,1.6233,0.5868,-0.0735,0.9998,0,0,0,0,0,0,1,Other_Faults
8730,905,918,81706,81732,121,29,22,11804,112,127,1372,0,1,40,0.5397,0.3267,0.5,0.0118,0.6818,1.0,0.0,2.0864,1.2041,1.2553,-0.5,-0.0666,0.3509,0,0,0,0,0,0,1,Other_Faults
9691,39,212,2254407,2254463,6494,293,160,676562,41,141,1358,0,1,40,0.0605,0.4121,0.3864,0.1259,0.5797,0.4151,0.0,3.8252,2.233,1.8325,-0.6136,-0.1742,1.0,0,0,1,0,0,0,0,K_Scatch
841,996,1006,1129957,1129980,83,14,12,14013,133,149,1387,0,1,40,0.5204,0.2973,0.9167,0.0065,0.7857,1.0,1.0,1.9191,1.0414,1.0792,0.0833,0.08,0.2432,0,0,0,0,0,0,1,Other_Faults
3553,621,633,828904,828914,254,50,37,26197,96,124,1356,1,0,70,0.9685,0.3818,0.5652,0.0118,0.56,0.8182,0.0,2.4031,1.2041,1.3424,-0.4348,-0.1631,0.5362,0,1,0,0,0,0,0,Z_Scratch
14426,1324,1335,2488529,2488541,1760,15,180,178588,51,109,1360,1,0,100,0.0251,0.417,0.3214,0.0088,0.2667,1.0,1.0,3.2455,1.0792,2.2455,0.6786,-0.3663,1.0,0,0,0,0,0,0,1,Other_Faults
2594,1084,1096,2294295,2294312,109,21,16,12212,88,132,1362,1,0,80,0.3621,0.2899,0.6875,0.0096,0.6191,1.0,1.0,2.0374,1.1139,1.2041,0.3125,-0.1403,0.3012,0,0,0,0,0,1,0,Bumps
15172,733,740,4309441,4309470,70,11,10,7943,97,134,1658,1,0,100,0.9443,0.375,0.8,0.0072,0.9091,1.0,0.0,1.8451,1.0,1.0,-0.2,-0.1188,0.1852,0,0,0,0,0,1,0,Bumps
6886,974,992,5897947,5897955,63,51,10,6165,111,132,1364,1,0,40,0.9164,0.5245,0.9286,0.0244,0.7143,0.8,0.0,1.7993,1.5185,0.9542,-0.0714,-0.0601,0.4284,0,0,0,1,0,0,0,Stains
7314,1080,1088,699354,699365,60,10,11,6193,71,132,1690,1,0,70,0.5058,0.2045,0.7273,0.0047,0.8,1.0,1.0,1.7781,0.9031,1.0414,0.2727,-0.1928,0.1934,0,0,0,0,0,1,0,Bumps
5093,10,32,340499,340598,158,29,18,17592,115,150,1356,1,0,70,0.4106,0.6245,0.9412,0.0139,0.6207,0.8333,0.0,2.1987,1.2787,1.2041,-0.0588,0.0063,0.4498,0,1,0,0,0,0,0,Z_Scratch
3363,203,342,283101,283128,508,64,49,53750,80,127,1362,0,1,40,0.2437,0.5109,0.9643,0.036,0.5156,0.5102,0.0,2.7059,1.6902,1.4314,-0.0357,-0.1886,0.9919,0,0,0,0,0,0,1,Other_Faults
6482,829,837,1312199,1312217,55,10,8,7659,121,140,1624,1,0,143,0.9411,0.3333,0.8889,0.0059,0.8,0.6667,0.0,1.7404,0.9031,0.9031,-0.1111,0.019,0.1773,0,0,0,0,0,0,1,Other_Faults
17941,525,538,2124816,2124840,158,17,17,19226,87,111,1364,1,0,60,0.5162,0.3776,0.8461,0.0081,0.6471,0.7647,1.0,2.1987,1.0414,1.1139,0.1539,-0.2241,0.257,0,0,0,0,0,1,0,Bumps
6237,41,232,344016,344225,20313,755,497,2400588,23,141,1400,0,1,40,0.0586,0.4373,0.8935,0.1364,0.253,0.3803,1.0,4.3078,2.281,2.2765,0.1065,-0.0767,1.0,0,0,1,0,0,0,0,K_Scatch
9073,597,607,87914,87927,359,20,28,29896,115,135,1694,0,1,175,0.8881,0.2955,0.2973,0.006,0.7,0.9063,1.0,2.5551,1.0,1.4472,0.7027,-0.0256,0.463,0,0,0,0,0,1,0,Bumps
1243,1538,1557,1733458,1733471,198,33,33,29002,104,125,1687,0,1,40,0.0928,0.5524,0.6539,0.0141,0.8235,0.6541,0.0,2.2967,1.3617,1.4624,-0.3462,-0.0976,0.7079,0,0,0,0,0,1,0,Bumps
5147,867,1104,337559,337645,312,86,50,39911,118,140,1360,0,1,40,0.6435,0.7074,0.4,0.0465,0.4615,0.7,0.0,2.4941,1.7993,1.4771,-0.6,0.0019,0.9549,0,0,0,0,0,0,1,Other_Faults
13481,545,559,3426581,3426590,80,12,15,9571,103,126,1387,0,1,50,0.7589,0.3148,0.5333,0.0058,0.6667,1.0,1.0,1.9031,0.9031,1.1761,0.4667,-0.0955,0.2288,0,0,0,0,0,1,0,Bumps
14855,5,13,1248676,1248687,113,15,18,12808,94,125,1356,1,0,70,0.0023,0.4271,0.4444,0.0047,0.5333,1.0,1.0,2.0531,0.9031,1.2553,0.5556,-0.1567,0.2583,0,1,0,0,0,0,0,Z_Scratch
16102,1123,1140,1539081,1539097,105,29,18,10605,108,141,1694,1,0,80,0.3174,0.5221,0.8235,0.0103,0.4828,0.9444,1.0,2.0212,1.1461,1.2305,0.1765,-0.0513,0.3945,0,0,0,0,0,1,0,Bumps
17270,159,172,75758,75777,106,25,20,9124,83,116,1690,1,0,70,0.2241,0.3056,0.6,0.0071,0.45,1.0,1.0,2.0253,1.0792,1.301,0.4,-0.3061,0.2914,0,0,0,0,0,0,1,Other_Faults
12250,525,544,1164302,1164475,116,25,17,12886,95,133,1670,0,1,40,0.7882,0.4086,0.8461,0.0125,0.76,1.0,1.0,2.0645,1.2305,1.2305,0.1539,-0.1259,0.4399,0,0,0,0,0,0,1,Other_Faults
14128,46,178,340471,340499,4115,179,106,426267,79,127,1360,0,1,40,0.0877,0.5701,0.4118,0.0971,0.7374,0.5698,0.0,3.6152,2.1206,1.6902,-0.5882,-0.1871,1.0,0,0,1,0,0,0,0,K_Scatch
8135,136,151,587452,587414,140,28,20,17621,116,143,1360,1,0,70,0.1779,0.4202,0.8125,0.0118,0.5714,0.65,0.0,2.1461,1.2041,1.2787,-0.1875,0.0036,0.3479,0,0,0,0,0,0,1,Other_Faults
4639,13,21,769086,769100,68,13,11,6207,84,118,1354,1,0,70,0.0133,0.3039,0.8182,0.0055,0.3846,1.0,1.0,1.8325,0.9542,1.0414,0.1818,-0.2857,0.1852,0,1,0,0,0,0,0,Z_Scratch
17742,1073,1092,799291,799301,571,47,48,61753,82,124,1354,1,0,70,0.0,0.4727,0.28,0.0088,0.2956,0.9891,1.0,2.7566,1.0792,1.6902,0.72,-0.2127,0.9902,0,1,0,0,0,0,0,Z_Scratch
10841,614,622,2183073,2183084,83,16,12,9155,78,125,1364,1,0,70,0.9337,0.2828,0.9167,0.0081,0.6875,0.9167,1.0,1.9191,1.0414,1.0414,0.0833,-0.2288,0.2432,0,0,0,0,0,0,1,Other_Faults
15962,1673,1688,172567,172592,198,29,45,22134,62,124,1692,0,1,70,0.0024,0.3172,0.4857,0.015,0.5517,0.9333,1.0,2.2967,1.3979,1.5441,0.5143,-0.2939,0.8756,0,0,0,0,0,0,1,Other_Faults
13300,1299,1308,2098167,2098332,231,37,30,27453,84,126,1362,0,1,40,0.0619,0.2899,0.52,0.0081,0.3158,1.0,1.0,2.3636,1.0414,1.4771,0.48,-0.2333,0.6268,1,0,0,0,0,0,0,Pastry
17086,1085,1103,2636449,2636459,62,19,7,7972,95,119,1362,1,0,80,0.412,0.2387,0.3333,0.0132,1.0,0.8571,0.0,1.7924,1.2553,0.7782,-0.6667,-0.1829,0.215,0,0,0,0,0,1,0,Bumps
1804,1257,1271,5331249,5331309,4487,210,119,427024,48,124,1360,0,1,40,0.1379,0.5249,0.1918,0.0546,0.3529,0.8222,1.0,3.6152,1.8692,2.0294,0.8082,-0.2394,1.0,0,0,1,0,0,0,0,K_Scatch
3653,980,992,560425,560445,139,32,32,15672,105,132,1356,1,0,70,0.5567,0.3333,0.625,0.0176,0.8571,0.625,0.0,2.143,1.3802,1.3802,-0.375,-0.0418,0.633,0,1,0,0,0,0,0,Z_Scratch
12179,1457,1470,589740,589752,74,24,12,6481,79,101,1630,1,0,100,0.263,0.3392,0.3333,0.0155,0.9583,0.75,0.0,1.8692,1.3222,0.7782,-0.6667,-0.3041,0.2116,0,0,0,0,0,1,0,Bumps
5209,1051,1063,533732,533745,231,25,23,25096,106,127,1374,0,1,40,0.4272,0.624,0.5652,0.0096,0.52,0.8696,1.0,2.3636,1.1139,1.3617,0.4348,-0.0852,0.4946,0,0,0,0,0,1,0,Bumps
2902,971,980,66318,66328,56,12,11,5448,91,118,1652,1,0,60,0.8136,0.2041,0.5385,0.0052,0.5833,1.0,1.0,1.7482,0.8451,1.1139,0.4615,-0.2096,0.1965,0,0,0,0,0,1,0,Bumps
14358,144,153,1859616,1859633,116,17,17,9774,86,125,1358,1,0,70,0.2185,0.5408,0.5882,0.0081,0.6471,1.0,1.0,2.0645,1.0414,1.2305,0.4118,-0.192,0.2928,0,1,0,0,0,0,0,Z_Scratch
12838,624,635,409986,410023,980,68,158,92750,96,133,1694,1,0,100,0.9106,0.5047,0.1197,0.0094,0.1471,0.9123,1.0,2.9912,1.2041,2.0294,0.8803,-0.1023,0.9999,0,0,0,0,1,0,0,Dirtiness
17502,626,643,2095554,2095693,836,50,103,86830,81,126,1687,0,1,150,0.9106,0.4155,0.0519,0.0089,0.25,0.9903,1.0,2.9671,1.1761,2.0128,0.9481,-0.1821,0.9998,1,0,0,0,0,0,0,Pastry
1233,669,682,899390,899399,149,58,12,15397,89,124,1354,1,0,70,0.8792,0.487,0.76,0.0184,0.5556,0.75,0.0,2.1761,1.3979,1.0792,-0.24,-0.1711,0.4138,0,0,0,0,0,1,0,Bumps
6000,506,519,1036577,1036598,134,16,19,16678,84,116,1687,1,0,80,0.7437,0.4055,0.3667,0.0073,0.375,0.913,1.0,2.1271,1.0,1.2787,0.6333,-0.1824,0.3285,0,0,0,0,0,1,0,Bumps
4114,39,213,1740121,1740188,6570,344,156,688430,42,124,1356,0,1,40,0.0575,0.4331,0.3669,0.1298,0.5743,0.4114,0.0,3.8142,2.2455,1.8129,-0.6331,-0.1851,1.0,0,0,1,0,0,0,0,K_Scatch
4874,41,218,1565703,1566453,6653,244,48,690169,43,135,1356,0,1,40,0.0,0.3875,0.3889,0.1291,0.7172,0.5778,0.0,3.7931,2.243,1.6812,-0.6111,-0.1797,1.0,0,0,1,0,0,0,0,K_Scatch
13326,50,516,2315086,2315172,536,30,27,56864,110,132,1362,0,1,40,0.6613,0.3333,0.2903,0.0103,0.6667,1.0,1.0,2.7292,1.1461,1.4314,0.7097,-0.0821,0.9998,0,0,0,0,0,1,0,Bumps
9882,765,774,807870,807880,111,11,20,11431,84,118,1362,0,1,50,0.95,0.275,0.3,0.0059,0.7273,1.0,1.0,2.0453,0.9031,1.301,0.7,-0.2098,0.2288,0,0,0,0,0,0,1,Other_Faults
8532,776,783,5897947,5897955,62,7,14,6490,106,134,1358,0,1,50,0.845,0.2778,0.8571,0.0044,0.8571,0.7143,1.0,1.7924,0.7782,1.1461,0.1429,-0.0481,0.1954,0,0,0,0,0,0,1,Other_Faults
7944,41,195,2133677,2133849,9892,755,444,1130960,42,141,1404,0,1,40,0.0585,0.5758,0.9398,0.1111,0.2066,0.4276,1.0,3.9953,2.1931,2.2201,0.0602,-0.0944,1.0,0,0,1,0,0,0,0,K_Scatch
8752,178,197,975066,975076,99,24,10,10702,90,117,1358,1,0,70,0.2668,0.4667,0.6667,0.0089,0.625,0.9,0.0,1.9956,1.1761,0.9542,-0.3333,-0.2073,0.266,0,1,0,0,0,0,0,Z_Scratch
18809,1140,1147,7754878,7754931,88,12,11,11300,119,140,1692,0,1,143,0.4595,0.3939,0.6364,0.0044,0.6667,1.0,1.0,1.9445,0.7782,1.0414,0.3636,0.0061,0.1822,1,0,0,0,0,0,0,Pastry
